date,store_id,item_id,demand
2014-02-21,STORE_01,ITEM_003,35.6003
2014-02-22,STORE_01,ITEM_003,33.5312
2014-02-23,STORE_01,ITEM_003,32.1389
2014-02-24,STORE_01,ITEM_003,23.0866
2014-02-25,STORE_01,ITEM_003,31.9945
2014-02-26,STORE_01,ITEM_003,36.3939
2014-02-27,STORE_01,ITEM_003,35.926
2014-02-28,STORE_01,ITEM_003,36.198
2014-03-01,STORE_01,ITEM_003,33.2402
2014-01-01,STORE_01,ITEM_004,16.9207
2014-01-02,STORE_01,ITEM_004,19.3826
2014-01-03,STORE_01,ITEM_004,17.2788
2014-01-04,STORE_01,ITEM_004,20.5454
2014-01-05,STORE_01,ITEM_004,14.8398
2014-01-06,STORE_01,ITEM_004,16.6065
2014-01-07,STORE_01,ITEM_004,17.8113
2014-01-08,STORE_01,ITEM_004,18.5248
2014-01-09,STORE_01,ITEM_004,22.6266
2014-01-10,STORE_01,ITEM_004,15.5608
2014-01-11,STORE_01,ITEM_004,74.6937
2014-01-12,STORE_01,ITEM_004,13.4052
2014-01-13,STORE_01,ITEM_004,12.3112
2014-01-14,STORE_01,ITEM_004,16.1889
2014-01-15,STORE_01,ITEM_004,17.4584
2014-01-16,STORE_01,ITEM_004,14.5666
2014-01-17,STORE_01,ITEM_004,18.0964
2014-01-18,STORE_01,ITEM_004,19.0165
2014-01-19,STORE_01,ITEM_004,14.9243
2014-01-20,STORE_01,ITEM_004,16.2716
2014-01-21,STORE_01,ITEM_004,16.2491
2014-01-22,STORE_01,ITEM_004,16.5804
2014-01-23,STORE_01,ITEM_004,19.8481
2014-01-24,STORE_01,ITEM_004,19.7066
2014-01-25,STORE_01,ITEM_004,17.514
2014-01-26,STORE_01,ITEM_004,12.5439
2014-01-27,STORE_01,ITEM_004,12.3256
2014-01-28,STORE_01,ITEM_004,14.0789
2014-01-29,STORE_01,ITEM_004,16.3045
2014-01-30,STORE_01,ITEM_004,20.2145
2014-01-31,STORE_01,ITEM_004,18.5978
2014-02-01,STORE_01,ITEM_004,17.4524
2014-02-02,STORE_01,ITEM_004,16.0299
2014-02-03,STORE_01,ITEM_004,13.7552
2014-02-04,STORE_01,ITEM_004,13.6234
2014-02-05,STORE_01,ITEM_004,18.0788
2014-02-06,STORE_01,ITEM_004,15.8751
2014-02-07,STORE_01,ITEM_004,16.8344
2014-02-08,STORE_01,ITEM_004,17.3006
2014-02-09,STORE_01,ITEM_004,17.3709
2014-02-10,STORE_01,ITEM_004,13.7641
2014-02-11,STORE_01,ITEM_004,13.9299
2014-02-12,STORE_01,ITEM_004,16.2787
2014-02-13,STORE_01,ITEM_004,18.7753
2014-02-14,STORE_01,ITEM_004,17.9377
2014-02-15,STORE_01,ITEM_004,19.2636
2014-02-16,STORE_01,ITEM_004,17.5958
2014-02-17,STORE_01,ITEM_004,14.3607
2014-02-18,STORE_01,ITEM_004,18.3092
2014-02-19,STORE_01,ITEM_004,16.6278
2014-02-20,STORE_01,ITEM_004,19.907
2014-02-21,STORE_01,ITEM_004,19.0033
2014-02-22,STORE_01,ITEM_004,17.8747
2014-02-23,STORE_01,ITEM_004,12.8566
2014-02-24,STORE_01,ITEM_004,12.5718
2014-02-25,STORE_01,ITEM_004,14.3599
2014-02-26,STORE_01,ITEM_004,18.313
2014-02-27,STORE_01,ITEM_004,18.5608
2014-02-28,STORE_01,ITEM_004,17.8479
2014-03-01,STORE_01,ITEM_004,18.3039
2014-01-01,STORE_01,ITEM_005,29.7303
2014-01-02,STORE_01,ITEM_005,31.9311
2014-01-03,STORE_01,ITEM_005,31.9196
2014-01-04,STORE_01,ITEM_005,30.39
2014-01-05,STORE_01,ITEM_005,26.5003
2014-01-06,STORE_01,ITEM_005,25.1973
2014-01-07,STORE_01,ITEM_005,29.9265
2014-01-08,STORE_01,ITEM_005,32.888
2014-01-09,STORE_01,ITEM_005,30.3698
2014-01-10,STORE_01,ITEM_005,30.6825
2014-01-11,STORE_01,ITEM_005,137.4179
2014-01-12,STORE_01,ITEM_005,24.3262
2014-01-13,STORE_01,ITEM_005,30.3391
2014-01-14,STORE_01,ITEM_005,23.5945
2014-01-15,STORE_01,ITEM_005,28.0007
2014-01-16,STORE_01,ITEM_005,32.4644
2014-01-17,STORE_01,ITEM_005,32.9334
2014-01-18,STORE_01,ITEM_005,29.5793
2014-01-19,STORE_01,ITEM_005,28.4645
2014-01-20,STORE_01,ITEM_005,28.6553
2014-01-21,STORE_01,ITEM_005,25.9654
2014-01-22,STORE_01,ITEM_005,34.4073
2014-01-23,STORE_01,ITEM_005,28.4868
2014-01-24,STORE_01,ITEM_005,30.9351
2014-01-25,STORE_01,ITEM_005,29.0998
2014-01-26,STORE_01,ITEM_005,29.0629
2014-01-27,STORE_01,ITEM_005,32.2323
2014-01-28,STORE_01,ITEM_005,25.1664
2014-01-29,STORE_01,ITEM_005,30.8634
2014-01-30,STORE_01,ITEM_005,32.9703
2014-01-31,STORE_01,ITEM_005,34.8659
2014-02-01,STORE_01,ITEM_005,28.0297
2014-02-02,STORE_01,ITEM_005,26.1694
2014-02-03,STORE_01,ITEM_005,27.0028
2014-02-04,STORE_01,ITEM_005,27.4417
2014-02-05,STORE_01,ITEM_005,26.4749
2014-02-06,STORE_01,ITEM_005,32.9971
2014-02-07,STORE_01,ITEM_005,33.0611
2014-02-08,STORE_01,ITEM_005,36.3652
2014-02-09,STORE_01,ITEM_005,27.6639
2014-02-10,STORE_01,ITEM_005,24.4203
2014-02-11,STORE_01,ITEM_005,25.2259
2014-02-12,STORE_01,ITEM_005,30.4167
2014-02-13,STORE_01,ITEM_005,28.7057
2014-02-14,STORE_01,ITEM_005,33.5565
2014-02-15,STORE_01,ITEM_005,28.3307
2014-02-16,STORE_01,ITEM_005,29.0868
2014-02-17,STORE_01,ITEM_005,27.2373
2014-02-18,STORE_01,ITEM_005,25.1455
2014-02-19,STORE_01,ITEM_005,25.053
2014-02-20,STORE_01,ITEM_005,34.6401
2014-02-21,STORE_01,ITEM_005,32.3915
2014-02-22,STORE_01,ITEM_005,26.787
2014-02-23,STORE_01,ITEM_005,25.2948
2014-02-24,STORE_01,ITEM_005,33.3256
2014-02-25,STORE_01,ITEM_005,25.2824
2014-02-26,STORE_01,ITEM_005,34.1143
2014-02-27,STORE_01,ITEM_005,31.6242
2014-02-28,STORE_01,ITEM_005,26.356
2014-03-01,STORE_01,ITEM_005,28.916
2014-01-01,STORE_01,ITEM_006,40.59
2014-01-02,STORE_01,ITEM_006,48.0594
2014-01-03,STORE_01,ITEM_006,48.1951
2014-01-04,STORE_01,ITEM_006,52.877
2014-01-05,STORE_01,ITEM_006,50.6789
2014-01-06,STORE_01,ITEM_006,50.0371
2014-01-07,STORE_01,ITEM_006,48.9257
2014-01-08,STORE_01,ITEM_006,51.5274
2014-01-09,STORE_01,ITEM_006,44.5552
2014-01-10,STORE_01,ITEM_006,52.4601
2014-01-11,STORE_01,ITEM_006,57.3435
2014-01-12,STORE_01,ITEM_006,48.6015
2014-01-13,STORE_01,ITEM_006,44.2994
2014-01-14,STORE_01,ITEM_006,45.1076
2014-01-15,STORE_01,ITEM_006,56.0248
2014-01-16,STORE_01,ITEM_006,38.9535
2014-01-17,STORE_01,ITEM_006,63.8239
2014-01-18,STORE_01,ITEM_006,40.5994
2014-01-19,STORE_01,ITEM_006,47.006
2014-01-20,STORE_01,ITEM_006,41.8384
2014-01-21,STORE_01,ITEM_006,50.304
2014-01-22,STORE_01,ITEM_006,52.7262
2014-01-23,STORE_01,ITEM_006,51.6845
2014-01-24,STORE_01,ITEM_006,50.5178
2014-01-25,STORE_01,ITEM_006,41.5923
2014-01-26,STORE_01,ITEM_006,46.4671
2014-01-27,STORE_01,ITEM_006,46.4489
2014-01-28,STORE_01,ITEM_006,42.2442
2014-01-29,STORE_01,ITEM_006,50.8275
2014-01-30,STORE_01,ITEM_006,51.6868
2014-01-31,STORE_01,ITEM_006,49.5962
2014-02-01,STORE_01,ITEM_006,50.0218
2014-02-02,STORE_01,ITEM_006,46.68
2014-02-03,STORE_01,ITEM_006,38.8666
2014-02-04,STORE_01,ITEM_006,50.0455
2014-02-05,STORE_01,ITEM_006,36.5699
2014-02-06,STORE_01,ITEM_006,52.131
2014-02-07,STORE_01,ITEM_006,44.6711
2014-02-08,STORE_01,ITEM_006,51.808
2014-02-09,STORE_01,ITEM_006,50.2454
2014-02-10,STORE_01,ITEM_006,49.1726
2014-02-11,STORE_01,ITEM_006,51.6728
2014-02-12,STORE_01,ITEM_006,55.3794
2014-02-13,STORE_01,ITEM_006,48.6137
2014-02-14,STORE_01,ITEM_006,55.0476
2014-02-15,STORE_01,ITEM_006,47.7951
2014-02-16,STORE_01,ITEM_006,49.8704
2014-02-17,STORE_01,ITEM_006,51.9331
2014-02-18,STORE_01,ITEM_006,43.5378
2014-02-19,STORE_01,ITEM_006,37.7269
2014-02-20,STORE_01,ITEM_006,46.2216
2014-02-21,STORE_01,ITEM_006,56.6129
2014-02-22,STORE_01,ITEM_006,44.9479
2014-02-23,STORE_01,ITEM_006,53.4735
2014-02-24,STORE_01,ITEM_006,42.7167
2014-02-25,STORE_01,ITEM_006,46.4997
2014-02-26,STORE_01,ITEM_006,49.0858
2014-02-27,STORE_01,ITEM_006,206.3412
2014-02-28,STORE_01,ITEM_006,45.0957
2014-03-01,STORE_01,ITEM_006,53.3945
2014-01-01,STORE_01,ITEM_007,47.6882
2014-01-02,STORE_01,ITEM_007,37.9801
2014-01-03,STORE_01,ITEM_007,51.0179
2014-01-04,STORE_01,ITEM_007,46.9383
2014-01-05,STORE_01,ITEM_007,37.0929
2014-01-06,STORE_01,ITEM_007,41.0342
2014-01-07,STORE_01,ITEM_007,40.3425
2014-01-08,STORE_01,ITEM_007,43.364
2014-01-09,STORE_01,ITEM_007,47.6845
2014-01-10,STORE_01,ITEM_007,34.9579
2014-01-11,STORE_01,ITEM_007,48.5722
2014-01-12,STORE_01,ITEM_007,187.6682
2014-01-13,STORE_01,ITEM_007,48.3202
2014-01-14,STORE_01,ITEM_007,39.386
2014-01-15,STORE_01,ITEM_007,42.5677
2014-01-16,STORE_01,ITEM_007,39.7084
2014-01-17,STORE_01,ITEM_007,52.0708
2014-01-18,STORE_01,ITEM_007,39.3683
2014-01-19,STORE_01,ITEM_007,44.2961
2014-01-20,STORE_01,ITEM_007,45.8043
2014-01-21,STORE_01,ITEM_007,43.9825
2014-01-22,STORE_01,ITEM_007,43.8113
2014-01-23,STORE_01,ITEM_007,44.2489
2014-01-24,STORE_01,ITEM_007,38.7682
2014-01-25,STORE_01,ITEM_007,50.5562
2014-01-26,STORE_01,ITEM_007,42.481
2014-01-27,STORE_01,ITEM_007,40.3329
2014-01-28,STORE_01,ITEM_007,35.9575
2014-01-29,STORE_01,ITEM_007,42.4419
2014-01-30,STORE_01,ITEM_007,260.1181
2014-01-31,STORE_01,ITEM_007,47.9171
2014-02-01,STORE_01,ITEM_007,44.0452
2014-02-02,STORE_01,ITEM_007,40.3499
2014-02-03,STORE_01,ITEM_007,39.4661
2014-02-04,STORE_01,ITEM_007,35.1176
2014-02-05,STORE_01,ITEM_007,43.6921
2014-02-06,STORE_01,ITEM_007,43.0293
2014-02-07,STORE_01,ITEM_007,48.4565
2014-02-08,STORE_01,ITEM_007,42.978
2014-02-09,STORE_01,ITEM_007,36.4077
2014-02-10,STORE_01,ITEM_007,41.5711
2014-02-11,STORE_01,ITEM_007,45.0218
2014-02-12,STORE_01,ITEM_007,36.5157
2014-02-13,STORE_01,ITEM_007,238.7906
2014-02-14,STORE_01,ITEM_007,44.8333
2014-02-15,STORE_01,ITEM_007,39.952
2014-02-16,STORE_01,ITEM_007,39.1613
2014-02-17,STORE_01,ITEM_007,40.9487
2014-02-18,STORE_01,ITEM_007,38.0779
2014-02-19,STORE_01,ITEM_007,36.6999
2014-02-20,STORE_01,ITEM_007,35.2408
2014-02-21,STORE_01,ITEM_007,43.7143
2014-02-22,STORE_01,ITEM_007,47.6791
2014-02-23,STORE_01,ITEM_007,42.413
2014-02-24,STORE_01,ITEM_007,34.7772
2014-02-25,STORE_01,ITEM_007,36.746
2014-02-26,STORE_01,ITEM_007,40.1139
2014-02-27,STORE_01,ITEM_007,50.9258
2014-02-28,STORE_01,ITEM_007,51.578
2014-03-01,STORE_01,ITEM_007,49.8233
2014-01-01,STORE_01,ITEM_008,29.9929
2014-01-02,STORE_01,ITEM_008,22.6943
2014-01-03,STORE_01,ITEM_008,23.8486
2014-01-04,STORE_01,ITEM_008,25.6397
2014-01-05,STORE_01,ITEM_008,22.4522
2014-01-06,STORE_01,ITEM_008,21.4841
2014-01-07,STORE_01,ITEM_008,16.6779
2014-01-08,STORE_01,ITEM_008,20.3968
2014-01-09,STORE_01,ITEM_008,24.0444
2014-01-10,STORE_01,ITEM_008,22.9671
2014-01-11,STORE_01,ITEM_008,20.3907
2014-01-12,STORE_01,ITEM_008,20.3605
2014-01-13,STORE_01,ITEM_008,21.2261
2014-01-14,STORE_01,ITEM_008,22.6079
2014-01-15,STORE_01,ITEM_008,18.1994
2014-01-16,STORE_01,ITEM_008,24.0227
2014-01-17,STORE_01,ITEM_008,24.1834
2014-01-18,STORE_01,ITEM_008,23.832
2014-01-19,STORE_01,ITEM_008,19.0363
2014-01-20,STORE_01,ITEM_008,17.9766
2014-01-21,STORE_01,ITEM_008,23.6662
2014-01-22,STORE_01,ITEM_008,16.6851
2014-01-23,STORE_01,ITEM_008,22.0282
2014-01-24,STORE_01,ITEM_008,23.3628
2014-01-25,STORE_01,ITEM_008,22.4825
2014-01-26,STORE_01,ITEM_008,19.8999
2014-01-27,STORE_01,ITEM_008,21.4281
2014-01-28,STORE_01,ITEM_008,21.5932
2014-01-29,STORE_01,ITEM_008,21.9164
2014-01-30,STORE_01,ITEM_008,22.3815
2014-01-31,STORE_01,ITEM_008,23.6526
2014-02-01,STORE_01,ITEM_008,23.2245
2014-02-02,STORE_01,ITEM_008,19.6009
2014-02-03,STORE_01,ITEM_008,21.476
2014-02-04,STORE_01,ITEM_008,22.8269
2014-02-05,STORE_01,ITEM_008,25.3941
2014-02-06,STORE_01,ITEM_008,26.7738
2014-02-07,STORE_01,ITEM_008,23.3155
2014-02-08,STORE_01,ITEM_008,23.2102
2014-02-09,STORE_01,ITEM_008,20.807
2014-02-10,STORE_01,ITEM_008,19.6988
2014-02-11,STORE_01,ITEM_008,19.9245
2014-02-12,STORE_01,ITEM_008,22.0124
2014-02-13,STORE_01,ITEM_008,26.1963
2014-02-14,STORE_01,ITEM_008,24.617
2014-02-15,STORE_01,ITEM_008,20.193
2014-02-16,STORE_01,ITEM_008,23.1985
2014-02-17,STORE_01,ITEM_008,20.44
2014-02-18,STORE_01,ITEM_008,21.4434
2014-02-19,STORE_01,ITEM_008,22.5306
2014-02-20,STORE_01,ITEM_008,24.182
2014-02-21,STORE_01,ITEM_008,24.6572
2014-02-22,STORE_01,ITEM_008,18.7633
2014-02-23,STORE_01,ITEM_008,22.0188
2014-02-24,STORE_01,ITEM_008,18.2112
2014-02-25,STORE_01,ITEM_008,19.0983
2014-02-26,STORE_01,ITEM_008,21.7411
2014-02-27,STORE_01,ITEM_008,26.9708
2014-02-28,STORE_01,ITEM_008,21.378
2014-03-01,STORE_01,ITEM_008,22.4779
2014-01-01,STORE_01,ITEM_009,19.2709
2014-01-02,STORE_01,ITEM_009,18.6613
2014-01-03,STORE_01,ITEM_009,19.8962
2014-01-04,STORE_01,ITEM_009,16.6132
2014-01-05,STORE_01,ITEM_009,18.5461
2014-01-06,STORE_01,ITEM_009,12.9722
2014-01-07,STORE_01,ITEM_009,16.6313
2014-01-08,STORE_01,ITEM_009,17.7386
2014-01-09,STORE_01,ITEM_009,19.5141
2014-01-10,STORE_01,ITEM_009,16.7189
2014-01-11,STORE_01,ITEM_009,17.5363
2014-01-12,STORE_01,ITEM_009,17.8265
2014-01-13,STORE_01,ITEM_009,18.3303
2014-01-14,STORE_01,ITEM_009,15.3138
2014-01-15,STORE_01,ITEM_009,18.3799
2014-01-16,STORE_01,ITEM_009,18.7778
2014-01-17,STORE_01,ITEM_009,18.7849
2014-01-18,STORE_01,ITEM_009,17.0325
2014-01-19,STORE_01,ITEM_009,15.9896
2014-01-20,STORE_01,ITEM_009,16.0404
2014-01-21,STORE_01,ITEM_009,65.8028
2014-01-22,STORE_01,ITEM_009,19.2649
2014-01-23,STORE_01,ITEM_009,15.3209
2014-01-24,STORE_01,ITEM_009,16.7818
2014-01-25,STORE_01,ITEM_009,16.974
2014-01-26,STORE_01,ITEM_009,16.7709
2014-01-27,STORE_01,ITEM_009,15.1094
2014-01-28,STORE_01,ITEM_009,15.9811
2014-01-29,STORE_01,ITEM_009,15.7712
2014-01-30,STORE_01,ITEM_009,17.9976
2014-01-31,STORE_01,ITEM_009,20.1207
2014-02-01,STORE_01,ITEM_009,17.5082
2014-02-02,STORE_01,ITEM_009,16.227
2014-02-03,STORE_01,ITEM_009,14.2428
2014-02-04,STORE_01,ITEM_009,13.6038
2014-02-05,STORE_01,ITEM_009,17.3025
2014-02-06,STORE_01,ITEM_009,19.3454
2014-02-07,STORE_01,ITEM_009,18.1496
2014-02-08,STORE_01,ITEM_009,15.3283
2014-02-09,STORE_01,ITEM_009,16.0218
2014-02-10,STORE_01,ITEM_009,14.7105
2014-02-11,STORE_01,ITEM_009,13.9211
2014-02-12,STORE_01,ITEM_009,20.1143
2014-02-13,STORE_01,ITEM_009,19.9176
2014-02-14,STORE_01,ITEM_009,18.3886
2014-02-15,STORE_01,ITEM_009,17.3219
2014-02-16,STORE_01,ITEM_009,17.3231
2014-02-17,STORE_01,ITEM_009,15.6295
2014-02-18,STORE_01,ITEM_009,13.8683
2014-02-19,STORE_01,ITEM_009,16.2971
2014-02-20,STORE_01,ITEM_009,16.8779
2014-02-21,STORE_01,ITEM_009,15.3905
2014-02-22,STORE_01,ITEM_009,13.4211
2014-02-23,STORE_01,ITEM_009,14.8516
2014-02-24,STORE_01,ITEM_009,18.2812
2014-02-25,STORE_01,ITEM_009,16.1999
2014-02-26,STORE_01,ITEM_009,14.9211
2014-02-27,STORE_01,ITEM_009,16.817
2014-02-28,STORE_01,ITEM_009,16.3298
2014-03-01,STORE_01,ITEM_009,13.2013
2014-01-01,STORE_01,ITEM_010,24.0778
2014-01-02,STORE_01,ITEM_010,26.0601
2014-01-03,STORE_01,ITEM_010,28.9677
2014-01-04,STORE_01,ITEM_010,26.1305
2014-01-05,STORE_01,ITEM_010,26.1982
2014-01-06,STORE_01,ITEM_010,23.6109
2014-01-07,STORE_01,ITEM_010,23.7751
2014-01-08,STORE_01,ITEM_010,25.7796
2014-01-09,STORE_01,ITEM_010,23.7511
2014-01-10,STORE_01,ITEM_010,28.0755
2014-01-11,STORE_01,ITEM_010,24.3237
2014-01-12,STORE_01,ITEM_010,22.6685
2014-01-13,STORE_01,ITEM_010,22.3601
2014-01-14,STORE_01,ITEM_010,21.6924
2014-01-15,STORE_01,ITEM_010,21.752
2014-01-16,STORE_01,ITEM_010,25.7067
2014-01-17,STORE_01,ITEM_010,25.5233
2014-01-18,STORE_01,ITEM_010,24.3639
2014-01-19,STORE_01,ITEM_010,23.0466
2014-01-20,STORE_01,ITEM_010,17.1607
2014-01-21,STORE_01,ITEM_010,21.9651
